term,coef,scenario,draw
post_g3,0.0007178519115324589,1,63
post_g4,0.023071295878893283,1,63
post_g5,0.002747351984956506,1,63
post_g6,-0.003964746377917074,1,63
post_g1,-0.01867395705799827,2,63
post_g2,0.021354110347251563,2,63
post_g3,0.008430412508079552,2,63
post_g4,0.02266028040635154,2,63
post_g5,0.001513561621029759,2,63
post_g6,-0.03172405226901721,2,63
post_g1,-0.0066676102202263415,1,64
post_g2,-0.0202028808213996,1,64
post_g3,-0.007335208680656211,1,64
post_g4,0.028965222839202456,1,64
post_g5,-0.011184790278761642,1,64
post_g6,0.049897853974737935,1,64
post_g1,-0.005560483438046162,2,64
post_g2,-0.014765942781741868,2,64
post_g3,-0.0004433063109843046,2,64
post_g4,0.029314618117449037,2,64
post_g5,-0.01171879520770862,2,64
post_g6,0.009534685516496434,2,64
post_g1,-0.009476263602983048,1,65
post_g2,-0.004165157394732689,1,65
post_g3,0.0008582046816344408,1,65
post_g4,0.025051997123350548,1,65
post_g5,0.014897086230313099,1,65
post_g6,0.0028946375457620166,1,65
post_g1,-0.013095290742736562,2,65
post_g2,0.003827730184838939,2,65
post_g3,0.00870577311833249,2,65
post_g4,0.025153796853060344,2,65
post_g5,0.013936759995534013,2,65
post_g6,-0.0327688363667654,2,65
post_g1,-0.010660139585500526,1,66
post_g2,-0.005193592113726249,1,66
post_g3,0.00847229120624912,1,66
post_g4,0.02524285727863741,1,66
post_g5,0.005120238080869312,1,66
post_g6,0.002122256561333408,1,66
post_g1,-0.013558686877115766,2,66
post_g2,0.005321415961084274,2,66
post_g3,0.01630831041501315,2,66
post_g4,0.025522781738165794,2,66
post_g5,0.005944401268726642,2,66
post_g6,-0.03471338582749132,2,66
post_g1,-0.021057039822763746,1,67
post_g2,0.007246873698728368,1,67
post_g3,-0.006898811680710518,1,67
post_g4,0.024445124397527454,1,67
post_g5,0.010076741506476201,1,67
post_g6,0.015299176923396043,1,67
post_g1,-0.023422600633902106,2,67
post_g2,0.016398870799245117,2,67
post_g3,-0.0012078844751040197,2,67
post_g4,0.024274407296515747,2,67
post_g5,0.007567849569232002,2,67
post_g6,-0.01804682471088248,2,67
post_g1,-5.331658751097679e-05,1,68
post_g2,-0.004283921435728238,1,68
post_g3,0.004694803659092047,1,68
post_g4,0.027056077323142354,1,68
post_g5,0.011469898242359663,1,68
post_g6,-0.00821684093418111,1,68
post_g1,-0.004082395118101571,2,68
post_g2,0.0031604295683765036,2,68
post_g3,0.014417849257709617,2,68
post_g4,0.026752718512499968,2,68
post_g5,0.011650200512569053,2,68
post_g6,-0.045990851593564606,2,68
post_g1,-0.02619110945818231,1,69
post_g2,0.0034893893102293807,1,69
post_g3,0.0033688565662392533,1,69
post_g4,0.0198747053749102,1,69
post_g5,0.0038046311980291783,1,69
post_g6,0.01760360883367666,1,69
post_g1,-0.02810031409178005,2,69
post_g2,0.010041478964261673,2,69
post_g3,0.009021101613105369,2,69
post_g4,0.01995223862546163,2,69
post_g5,0.004210985462694156,2,69
post_g6,-0.01090746629919118,2,69
post_g1,0.002505185024722537,1,70
post_g2,0.0100954534921075,1,70
post_g3,-0.0012512887741988584,1,70
post_g4,0.021854607146220506,1,70
post_g5,-0.006717954560275798,1,70
post_g6,0.0015503516442873801,1,70
post_g1,-0.0005106354062252778,2,70
post_g2,0.023242906900093722,2,70
post_g3,0.004998411621750568,2,70
post_g4,0.021942103666059164,2,70
post_g5,-0.00638236891739604,2,70
post_g6,-0.03786895308223656,2,70
post_g1,-0.019279903072404726,1,71
post_g2,-0.007701703549078053,1,71
post_g3,-0.0066274379015673224,1,71
post_g4,0.01860308628447501,1,71
post_g5,-0.009027409475136763,1,71
post_g6,0.04624827180934389,1,71
post_g1,-0.01932161504276346,2,71
post_g2,0.0022198097545026506,2,71
post_g3,-0.003211816170185981,2,71
post_g4,0.018831810908207416,2,71
post_g5,-0.008701740564775157,2,71
post_g6,0.014443074203420843,2,71
post_g1,-0.010600147989443916,1,72
post_g2,0.0019809246389837767,1,72
post_g3,-0.00319146646197403,1,72
post_g4,0.02607133497814288,1,72
post_g5,0.003292896906109259,1,72
post_g6,0.013484517280121532,1,72
post_g1,-0.01518486901681847,2,72
post_g2,0.009999961305477223,2,72
post_g3,0.0023320226222558554,2,72
post_g4,0.026078186416649024,2,72
post_g5,0.0032821243788678824,2,72
post_g6,-0.020559544290529967,2,72
post_g1,-0.002038279516040329,1,73
post_g2,-0.0024948121631515868,1,73
post_g3,-0.0017028144312548346,1,73
post_g4,0.02774385891584984,1,73
post_g5,-0.005189860050486482,1,73
post_g6,0.008698158981283042,1,73
post_g1,-0.004197306432061514,2,73
post_g2,0.006179050527565663,2,73
post_g3,0.0019505692583549248,2,73
post_g4,0.02744777606317142,2,73
post_g5,-0.006089702551515638,2,73
post_g6,-0.020463031591879725,2,73
post_g1,-0.0061185021299023454,1,74
post_g2,-0.008717786954832753,1,74
post_g3,-0.0031950184923140055,1,74
post_g4,0.01949947368593727,1,74
post_g5,0.004145624185188665,1,74
post_g6,0.024682198708753104,1,74
post_g1,-0.006035789774836708,2,74
post_g2,1.2962186287875094e-05,2,74
post_g3,0.003296609176797931,2,74
post_g4,0.01927695797959407,2,74
post_g5,0.003552013408699122,2,74
post_g6,-0.014301711319233964,2,74
post_g1,-0.0032839945945230013,1,75
post_g2,-0.004138339408795417,1,75
post_g3,-0.0067547858779884555,1,75
post_g4,0.024959844839201405,1,75
post_g5,0.009075527376688743,1,75
post_g6,0.008000566324796591,1,75
post_g1,-0.005603842709685402,2,75
post_g2,0.005899361820887297,2,75
post_g3,-0.0010097082257578627,2,75
post_g4,0.02506526712989774,2,75
post_g5,0.00877111866084693,2,75
post_g6,-0.02776051188237369,2,75
post_g1,-0.014675354234181218,1,76
post_g2,-0.0024344310757466823,1,76
post_g3,-0.003285990789869994,1,76
post_g4,0.025011149099076323,1,76
post_g5,0.0007363012594993571,1,76
post_g6,0.028562301154881745,1,76
post_g1,-0.01672102894341271,2,76
post_g2,0.00784709364980899,2,76
post_g3,0.003228189820217187,2,76
post_g4,0.02503150936521273,2,76
post_g5,-0.0005443698467568077,2,76
post_g6,-0.012371478152417053,2,76
post_g1,-0.004974129514668435,1,77
post_g2,-0.008701858171271115,1,77
post_g3,0.005843304181025513,1,77
post_g4,0.021784278622493523,1,77
post_g5,0.0013147010495085242,1,77
post_g6,0.011602476426157426,1,77
post_g1,-0.006543821109521238,2,77
post_g2,-0.001567379073938474,2,77
post_g3,0.012446131027090364,2,77
post_g4,0.02186104052422029,2,77
post_g5,0.00021806594618302937,2,77
post_g6,-0.021271344321146152,2,77
post_g1,-0.013536571607233882,1,78
post_g2,0.006493565580688953,1,78
post_g3,0.001570082776703493,1,78
post_g4,0.022553152905689954,1,78
post_g5,0.010387629304754752,1,78
post_g6,-0.0011064487911416486,1,78
post_g1,-0.016012881525278612,2,78
post_g2,0.018062899093655507,2,78
post_g3,0.007230062847574071,2,78
post_g4,0.022889618718228807,2,78
post_g5,0.011308973642854535,2,78
post_g6,-0.03837594481273713,2,78
post_g1,0.004681148301691245,1,79
post_g2,-0.0053474539184088605,1,79
post_g3,0.008475335866871412,1,79
post_g4,0.020926799746902102,1,79
post_g5,0.005203069349005399,1,79
post_g6,-0.002516035605299111,1,79
post_g1,0.00016356115272807406,2,79
post_g2,0.0039988607191120025,2,79
post_g3,0.014678383246048879,2,79
post_g4,0.02108279333149656,2,79
post_g5,0.004886760357179776,2,79
post_g6,-0.03877095688735576,2,79
post_g1,-0.019422125708634094,1,80
post_g2,-0.0052492086883280465,1,80
post_g3,0.0016926643943189603,1,80
post_g4,0.0243141427576978,1,80
post_g5,0.006906766404366001,1,80
post_g6,0.018547862541978752,1,80
post_g1,-0.0212861752508637,2,80
post_g2,0.005094883799926895,2,80
post_g3,0.008559686829930488,2,80
post_g4,0.02443859136139484,2,80
post_g5,0.004286744794194724,2,80
post_g6,-0.01596344028293827,2,80
post_g1,-0.03070121548322402,1,81
post_g2,-0.007943026349809673,1,81
post_g3,-0.0030731676265660203,1,81
post_g4,0.022331946859656688,1,81
post_g5,0.0044874819653095855,1,81
post_g6,0.039389542204497426,1,81
post_g1,-0.03383571588002678,2,81
post_g2,7.283467122148988e-05,2,81
post_g3,0.0024238082346100523,2,81
post_g4,0.02193237335471341,2,81
post_g5,0.004248646754413694,2,81
post_g6,0.00987506526964519,2,81
post_g1,-0.003594350763908497,1,82
post_g2,-0.0034693798312087237,1,82
post_g3,-0.0013909749004509303,1,82
post_g4,0.02321976630554054,1,82
post_g5,0.005852482096477164,1,82
post_g6,0.009210397632765183,1,82
post_g1,-0.006844951855577744,2,82
post_g2,0.004690903578657007,2,82
post_g3,0.00605778744720018,2,82
post_g4,0.02282945081296746,2,82
post_g5,0.005399847365502119,2,82
post_g6,-0.026405961290756924,2,82
post_g1,-0.0043242152862304,1,83
post_g2,-0.0043747865280708564,1,83
post_g3,-0.001636387811889866,1,83
post_g4,0.025027697144424772,1,83
post_g5,-0.008824212426011448,1,83
post_g6,0.022910592381532847,1,83
post_g1,-0.0075018664647714655,2,83
post_g2,0.00209468408827223,2,83
post_g3,0.004018619125188583,2,83
post_g4,0.02494888625626973,2,83
post_g5,-0.008058441246693741,2,83
post_g6,-0.009969517189115668,2,83
post_g1,-0.00014713518866947832,1,84
post_g2,-0.015351969449190674,1,84
post_g3,0.007484827613231855,1,84
post_g4,0.022267266759180275,1,84
post_g5,0.0167639298016848,1,84
post_g6,-0.0032696628068825564,1,84
post_g1,0.001547343490886568,2,84
post_g2,-0.008498479684850992,2,84
post_g3,0.012955245857498715,2,84
post_g4,0.022033679889793188,2,84
post_g5,0.01727106812613636,2,84
post_g6,-0.039966345208610976,2,84
post_g1,-0.01104524078102295,1,85
post_g2,-0.014493011420045956,1,85
post_g3,-0.005743902988598132,1,85
post_g4,0.022917249908040033,1,85
post_g5,0.010264005585809245,1,85
post_g6,0.024348935487522358,1,85
post_g1,-0.012418668219883612,2,85
post_g2,-0.005375840029153719,2,85
post_g3,-4.191351577151125e-05,2,85
post_g4,0.023028369629968015,2,85
post_g5,0.009922191782866165,2,85
post_g6,-0.010085232028415754,2,85
post_g1,-0.015082350504405116,1,86
post_g2,0.00033955711946777296,1,86
post_g3,0.002817535231572103,1,86
post_g4,0.026084509587935432,1,86
post_g5,0.009313565468051094,1,86
post_g6,0.004128148394511208,1,86
post_g1,-0.01599388965900215,2,86
post_g2,0.010302204518820041,2,86
post_g3,0.006553513200019405,2,86
post_g4,0.026146761394814165,2,86
post_g5,0.010389049786627805,2,86
post_g6,-0.032063039990499816,2,86
post_g1,-0.0025725250433354966,1,87
post_g2,-0.0026210293792660383,1,87
post_g3,-0.003467339537307137,1,87
post_g4,0.026213568675395107,1,87
post_g5,0.001515381319591023,1,87
post_g6,0.009908714733386472,1,87
post_g1,-0.005472048155309661,2,87
post_g2,0.006505544162777299,2,87
post_g3,0.0039011920853722517,2,87
post_g4,0.025940573538031798,2,87
post_g5,0.0019013787963353124,2,87
post_g6,-0.027189939826103182,2,87
post_g1,0.0006955436798000726,1,88
post_g2,-0.02128445849887462,1,88
post_g3,-0.000969368449306202,1,88
post_g4,0.02597828091089062,1,88
post_g5,0.004121296460000636,1,88
post_g6,0.020099317104088937,1,88
post_g1,0.0005403164006304166,2,88
post_g2,-0.01317115184593789,2,88
post_g3,0.005522330436897083,2,88
post_g4,0.025720599405818834,2,88
post_g5,0.00433940839887469,2,88
post_g6,-0.01744108949304342,2,88
post_g1,-0.006336990550797498,1,89
post_g2,-0.002220384666898282,1,89
post_g3,-0.00045429257063005245,1,89
post_g4,0.027866750057956913,1,89
post_g5,0.0004341665976308566,1,89
post_g6,0.003584581073506894,1,89
post_g1,-0.008830134169774687,2,89
post_g2,0.00691534314331152,2,89
post_g3,0.003244619327846111,2,89
post_g4,0.02750702487654407,2,89
post_g5,-0.00010699040135734141,2,89
post_g6,-0.02432097622780867,2,89
post_g1,-0.009141758312635848,1,90
post_g2,0.006732535369489322,1,90
post_g3,-0.001994252398500769,1,90
post_g4,0.026357186186993453,1,90
post_g5,-0.0045824266354460574,1,90
post_g6,0.006529720012926392,1,90
post_g1,-0.011950858858126287,2,90
post_g2,0.017074237992638235,2,90
post_g3,0.004290460483462873,2,90
post_g4,0.026427253774766936,2,90
post_g5,-0.003910107199474918,2,90
post_g6,-0.027307536591231432,2,90
post_g1,-0.0178913502581476,1,91
post_g2,-0.00828585202983719,1,91
post_g3,-0.0001648396368224128,1,91
post_g4,0.02661941343103138,1,91
post_g5,0.0027859573210750914,1,91
post_g6,0.025973073304531365,1,91
post_g1,-0.019305184873789624,2,91
post_g2,0.00012048219003307499,2,91
post_g3,0.009004235089877882,2,91
post_g4,0.026965187755609354,2,91
post_g5,0.0017262573615949937,2,91
post_g6,-0.012973732087276618,2,91
post_g1,-0.006522301317793676,1,92
post_g2,-0.0014624966167475334,1,92
post_g3,-0.0007157300570206799,1,92
post_g4,0.028928729297276093,1,92
post_g5,-0.009398582346829432,1,92
post_g6,0.02388550373616098,1,92
post_g1,-0.00906682570265552,2,92
post_g2,0.007961172218896466,2,92
post_g3,0.005812930699135564,2,92
post_g4,0.028713535293226684,2,92
post_g5,-0.009579305261436383,2,92
post_g6,-0.017174279193365387,2,92
post_g1,-0.012192720295726815,1,93
post_g2,-0.005240068735127423,1,93
post_g3,-0.0020144819064433018,1,93
post_g4,0.024486406397313087,1,93
post_g5,0.018369413367730795,1,93
post_g6,0.005506664873446008,1,93
post_g1,-0.015902882269067907,2,93
post_g2,0.00452480641115166,2,93
post_g3,0.0034972799383222297,2,93
post_g4,0.02444568742904313,2,93
post_g5,0.018851979984539666,2,93
post_g6,-0.029832511055200746,2,93
post_g1,-0.011910880619687009,1,94
post_g2,0.007591425511223838,1,94
post_g3,0.00020327368224413517,1,94
post_g4,0.02563120642625405,1,94
post_g5,0.011187011634951664,1,94
post_g6,-0.0010864681484532754,1,94
post_g1,-0.014169181318806998,2,94
post_g2,0.01801414157442932,2,94
post_g3,0.004699925745227571,2,94
post_g4,0.025477732634735368,2,94
post_g5,0.011076645024355805,2,94
post_g6,-0.039002818953600304,2,94
post_g1,-0.011379526956777575,1,95
post_g2,0.0024029669678258987,1,95
post_g3,-0.0015275485800832237,1,95
post_g4,0.026597661603438644,1,95
post_g5,0.015030504330709914,1,95
post_g6,-0.00040912528572034147,1,95
post_g1,-0.01626047335704727,2,95
post_g2,0.01130896783114059,2,95
post_g3,0.005489701870475729,2,95
post_g4,0.026762510313396513,2,95
post_g5,0.013786577683265144,2,95
post_g6,-0.0352181516170481,2,95
post_g1,-0.006474516018533896,1,96
post_g2,0.003372281419494216,1,96
post_g3,0.00046867242288025463,1,96
post_g4,0.023550780923357748,1,96
post_g5,-0.003784836093761519,1,96
post_g6,0.008217960807629335,1,96
post_g1,-0.008472457184015948,2,96
post_g2,0.014604066750165175,2,96
post_g3,0.006608167768240329,2,96
post_g4,0.02341398087287294,2,96
post_g5,-0.0041441518865757265,2,96
post_g6,-0.02710537470853331,2,96
post_g1,-0.005206154917183824,1,97
post_g2,-0.01568864282178322,1,97
post_g3,-0.0031058166735974608,1,97
post_g4,0.02559056127788841,1,97
post_g5,-0.0033375683714635717,1,97
post_g6,0.03208831077062546,1,97
post_g1,-0.007700076544356786,2,97
post_g2,-0.00933555999521746,2,97
post_g3,0.004697007832908766,2,97
post_g4,0.025907972353829793,2,97
post_g5,-0.00204191796363462,2,97
post_g6,-0.0057108368025555085,2,97
post_g1,0.0057148333576570055,1,98
post_g2,-0.006114511894485527,1,98
post_g3,9.055458551163476e-05,1,98
post_g4,0.021528297095015723,1,98
post_g5,0.003981116605481219,1,98
post_g6,0.001233961624062587,1,98
post_g1,0.007172806120933013,2,98
post_g2,0.0011096827713419017,2,98
post_g3,0.004981397898124894,2,98
post_g4,0.021565888947787847,2,98
post_g5,0.0040824466726458,2,98
post_g6,-0.03384201836436426,2,98
post_g1,-0.009965512719537509,1,99
post_g2,-0.005017020580883208,1,99
post_g3,-0.00371367405445361,1,99
post_g4,0.021922699333815958,1,99
post_g5,0.0046950616743399055,1,99
post_g6,0.020747446137980668,1,99
post_g1,-0.010583756981222322,2,99
post_g2,0.002585488237901952,2,99
post_g3,0.0014589576982466613,2,99
post_g4,0.0216803684376811,2,99
post_g5,0.00501310444078812,2,99
post_g6,-0.01465921147173304,2,99
post_g1,-0.010483457058737818,1,100
post_g2,-0.005489980533169868,1,100
post_g3,-0.00010626955905657693,1,100
post_g4,0.023343932143959203,1,100
post_g5,-0.007742259799953104,1,100
post_g6,0.03524893748875048,1,100
post_g1,-0.012641546054639411,2,100
post_g2,-0.0014287758287091904,2,100
post_g3,0.009280330525287464,2,100
post_g4,0.023100176955424764,2,100
post_g5,-0.00802004869794019,2,100
post_g6,-0.0036598570725051285,2,100
post_g1,-0.012857859099942423,1,101
post_g2,0.001498565921245537,1,101
post_g3,-0.00678425490080479,1,101
post_g4,0.02867387433845381,1,101
post_g5,0.008614340023998999,1,101
post_g6,0.013056889969022318,1,101
post_g1,-0.012356079002882974,2,101
post_g2,0.00961976593211065,2,101
post_g3,-0.0017799022536578823,2,101
post_g4,0.02906607944874822,2,101
post_g5,0.0092140395975041,2,101
post_g6,-0.027596191632521656,2,101
post_g1,0.000972679882713322,1,102
post_g2,0.004107909186050246,1,102
post_g3,-0.00528777766339353,1,102
post_g4,0.02104157975775582,1,102
post_g5,0.002055808754571061,1,102
post_g6,0.0068519365964314315,1,102
post_g1,0.0008652919809092148,2,102
post_g2,0.011477861495454681,2,102
post_g3,0.0013656106397685152,2,102
post_g4,0.020825839104129076,2,102
post_g5,1.2940681589197606e-05,2,102
post_g6,-0.028858291952092097,2,102
post_g1,-0.01739528031898494,1,103
post_g2,-0.007951292874577055,1,103
post_g3,-0.006772792288565633,1,103
post_g4,0.02480435263453981,1,103
post_g5,0.01398216591905446,1,103
post_g6,0.023094891729513123,1,103
post_g1,-0.018947658571815892,2,103
post_g2,-0.000745231527279729,2,103
post_g3,0.0010001846698509888,2,103
post_g4,0.024410048372220338,2,103
post_g5,0.012492504672176812,2,103
post_g6,-0.012523386728515136,2,103
post_g1,-0.01785380279863961,1,104
post_g2,-0.008831880708997755,1,104
post_g3,-0.005887231044370039,1,104
post_g4,0.023840830819217833,1,104
post_g5,0.0014402251081262096,1,104
post_g6,0.03678840689366834,1,104
post_g1,-0.02123347014905104,2,104
post_g2,-0.0008726201924419907,2,104
post_g3,0.0017335075916461262,2,104
post_g4,0.023823443588061675,2,104
post_g5,0.0022174289310131815,2,104
post_g6,-5.0406223622603865e-06,2,104
post_g1,-0.009506665590622448,1,105
post_g2,-0.004306716788083326,1,105
post_g3,0.00777514194896263,1,105
post_g4,0.022730025700570894,1,105
post_g5,0.012833272110208314,1,105
post_g6,0.0027129925567395755,1,105
post_g1,-0.009110804968375477,2,105
post_g2,0.0033270816540837403,2,105
post_g3,0.01597183254593721,2,105
post_g4,0.02284162419939583,2,105
post_g5,0.01307480634640875,2,105
post_g6,-0.03991194388706784,2,105
post_g1,-0.017834350661441865,1,106
post_g2,0.008711847176756233,1,106
post_g3,0.0026914775228145684,1,106
post_g4,0.025021502492346102,1,106
post_g5,0.00046952378041653024,1,106
post_g6,0.008315355698212838,1,106
post_g1,-0.021832510536381033,2,106
post_g2,0.02129383894503481,2,106
post_g3,0.00734518722591084,2,106
post_g4,0.0252407752217059,2,106
post_g5,0.0007627125350631384,2,106
